職缺標題,公司名稱,職務類別,工作待遇,上班地點,工作內容,語文條件,擅長工具要求,工作技能,其他條件,職缺網址
商品營運專員(商務管理課),104人力銀行_一零四資訊科技股份有限公司,網站行銷企劃、產品行銷企劃、產品管理師,40000.0,新北市新店區寶中路119號3樓(231),"104是台灣最多企業使用的人力銀行，
我們致力於優化現有介面、提供新功能，協助企業更有效率找到合適的人才。

【主要產品】
104招募管理：https://pro.104.com.tw/vip/
104人才快找APP：https://pro.104.com.tw/vip/preLogin/appIntro

【職責和工作內容】
1.負責刊登商品營運https://pro.104.com.tw/vip/preLogin/program 、加值商品營運https://vip.104.com.tw/productIntro/addList
2.促進使用企業客戶數成長，擴大市場占有率。 
3.經營企業會員、規劃獲客/留客方案。 
4.分析平台數據/用戶意見/客戶樣貌，從中定義客戶痛點、發展刊登商務機會。
5.觀測市場趨勢變化、分析競爭態勢並提出解方。 
6.管理商品銷售與耗用、觀測商品廣告效益、並提出優化方案。
7.新加值商品規劃與開發。
8.和業務/產品團隊一起思考問題解決方案，共同達成業績目標與商品推廣。 
9.提供正確客觀的數據資訊，協助團隊評估業務方向、參與決策討論。",不拘,不拘,不拘,"【希望具備的經歷和特質】
1.具電子商務B2B業務經驗，熟悉企業客戶經營與平台營運。
2.具異業合作經驗，熟悉市場開拓策略與操作。
3.熟悉網路平台營運及流量分析工具，具備市場趨勢觀察、數據解讀能力。
4.擅長跨單位溝通 (和業務、客服、產品、設計師、工程師...等同仁協作)。
5.具創新商務思維，成功為公司達成營運目標、創造新的商機。
6.熱愛開拓新市場、能傾聽客戶的需求。
7.具中南區、服務業/門市/通路行銷相關經驗尤佳。",https://www.104.com.tw/job/8bow9?jobsource=index_s
自動化設備研發工程師,天荷生化科技有限公司,軟體工程師、韌體工程師,45000.0,新北市汐止區,"自動控制工程師

1.用C#開發控制、監控、互動的智慧機械軟體 
2.用PYTHON開發控制、監控、互動的智慧機械軟體
3.用深度學習建立「影像識別模型」，辨識目標物
4.建立MS SQL，能接收、儲存、處理數據
5.有樹莓派、ARDUINO卡控制經驗
6.評估相關傳感器、致動元件的控制及監控方式
7.職務相關文件、報告撰寫",不拘,C#,軟體程式設計,"做過韌體工程師(為佳)
開發GUI",https://www.104.com.tw/job/7gx10?jobsource=index_s
【數據發展部】數據分析師 (內容策展驗證與數據應用),聯合報股份有限公司,產品企劃、其他專案管理師,43000.0,新北市汐止區大同路一段369號,"【工作執掌】
１. 集團新聞單位和垂直業態事業單位之數據專案規劃、執行、進度追蹤、風險控管及資源協調。
２. 簡報提案：協助目標合作事業單位數據應用需求缺口，依此設計/探詢內部落地解決方案。
３. 應用驗證：規劃新數據/數位科技解決方案導入以提升各種應用效率 (含作業流程、導入後之應用維運、)。
４. 專案與例行績效會議執行、專案文件統計管理，並定期向上呈報專案進度。
５. 集團內外策略合作夥伴之跨域溝通協調 (包含記者、編輯、行銷、業務、商業分析師、資料科學家、資料工程師…等)。

註：該職務，會依實際求職者之相關工作經歷議定薪資。","[{'Language': '中文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}, {'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",不拘,不拘,"１. 具備數據產品專案運營和新聞行業數據分析1-3年或3年以上經驗。
２. 具備發現問題、疏理問題與解決問題能力，培訓後可獨立跟進專案執行。
３. 具備簡報製作與良好溝通表達能力。
４. 熟練使用:Google Analytic、GA4、Google data studio、Excel(函數/樞紐/VBA)等工具，擅長Python、SQL等加分。
５. 熟練應用：設計思考(Design thinking)、服務設計、BCG Matrix、SWOT。
６. 面試請準備完整簡報作品1~2個以上 (產品/專案規模不限，機敏資料請自行模糊化處理)。
7.     如有證照及汽機車駕照可提供參考。",https://www.104.com.tw/job/7o52w?jobsource=index_s
助理工程師,昱鼎技術股份有限公司,工程助理、助理工程師、EMC／電子安規工程師,31500.0,新北市中和區板南路671號16樓 (距捷運中原站約70公尺),"1. 協助 key in 測試數據 
2. 協助專案⼯程師準備案件資料 
3. 協助測試⼯程師整理及檢修實驗室耗材  
4. 協助樣品拍照事項 
5. 協助整理稽核需求文件
6. 協助工程師整理樣品 
7. 協助測試工程師執行測試
8. 協助測試工程師紀錄並整合測試數據
9. 協助完成其他主管交辦事項",不拘,Windows 10、Adobe Acrobat、Excel、Internet Explorer、Word,不拘,英文能力佳尤佳,https://www.104.com.tw/job/8bdkl?jobsource=index_s
【婕洛妮絲】AI電腦視覺與機器學習工程師,婕洛妮絲_全球昕兆國際股份有限公司,資料科學家、演算法工程師、資料工程師,40000.0,新北市中和區橋和路15號5樓 (距捷運橋和站約200公尺),"1. 負責設計與開發影像相關之電腦視覺與機器學習技術 。
2. 設計、開發和優化機器學習、深度學習和生成式 AI 模型。
3. 根據分配之專案，設計、開發機器學習／深度學習模型。
4. 參與後端需求設計與開發，撰寫相關技術文件，並將模型轉化為可行技術解決方案。
5. 分析、處理大規模數據庫，最大化有價值信息以提升模型訓練效率 。
6. 協助現行服務技術提升／優化等相關研發。
7. 進行深入的資料分析，包含領域資料洞悉、特徵工程及前置資料處理。",不拘,不拘,不拘,"加分條件: 
1. 熟悉自然語言處理（NLP）或計算機視覺（CV）領域 
2. 有高併發、大數據維護相關經驗 
3. 有分散式系統開發相關經驗 
4. 具備統整資訊與資料視覺化能力 
5. 具備統計、機器學習、深度學習開發經驗
6. 熟悉於機器學習服務的開發與維護流程
7. 具備良好溝通能力，主動積極學習",https://www.104.com.tw/job/8ae9h?jobsource=index_s
Dashboard Developer(Java/Python)-板橋/南港,印度商威普羅股份有限公司台灣分公司,軟體工程師、數據分析師、資料工程師,40000.0,新北市板橋區南港,"- Automated test project management
      - Design and maintain automated test scripts
      - Track and solve problems that arise during the automated testing process, and provide effective technical support and solutions.
-Data analysis project development
      - Responsible for the design and development of backend data analysis projects

Necessary skills and qualifications:
- At least 1 year of relevant work experience, candidates with more than 3 years of experience will be given priority.
- Familiar with Python and have practical experience with at least one automated testing tool (Selenium, UiAutomator or Appium).
- Have basic Java programming skills and understand basic syntax and logic.
- Good problem solving skills.
- Excellent communication and teamwork skills.

- 自動化測試專案管理
       - 撰寫和維護自動化測試腳本
       - 追蹤並解決自動化測試過程中出現的問題，並提供有效的解決方案。
-資料分析專案開發
       - 負責後端資料分析專案的設計與開發

所需技能:
- 至少1年相關工作經驗，3年以上經驗者佳。
- 熟悉Python，並具有至少一種自動化測試工具（Selenium、UiAutomator 或 Appium）的實務經驗。
- 具備基本的Java程式設計能力，了解基本的語法和邏輯。
- 良好的解決問題的能力。
- 優秀的溝通和團隊合作能力。","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Android、Java、Python,功能測試(function test)、安全性測試(Security test)、使用者測試(Usability test)、問題追蹤處理(Bug tracking)、軟體整合測試、測試環境建置規劃、測試計劃及測試報告書撰寫、軟體程式設計、資料庫程式設計、資料庫軟體應用,未填寫,https://www.104.com.tw/job/84av9?jobsource=index_s
工程文書助理,鼎安科技股份有限公司,行政助理、文件管理師、資料輸入人員,32500.0,新北市新店區寶橋路235巷6弄10號3樓(遠東ABC全球工業總部),"職責：
1. 協助工程師彙整文件、整理報告數據，並管理相關文件與檔案。
2. 協助工程進行樣品拍照。
3. 上網查核零件証書資料。
4. 協助工程師處理相關行政作業。
5. 主管交辦事項。

要求：
無經驗可，公司提供完整的培訓
具備良好的客戶服務和解決問題的能力
具備良好的團隊合作和溝通能力
勤奮、細心、注重細節

我們提供：
具有競爭力的薪資待遇
專業成長和發展的機會
嚴謹和友好的工作環境","[{'Language': '英文', 'Listen': '略懂', 'Speak': '略懂', 'Read': '略懂', 'Write': '略懂'}]",Excel、Word,不拘,未填寫,https://www.104.com.tw/job/899v0?jobsource=index_s
加密貨幣量化策略交易員（需外派加拿大）,盈萃科技股份有限公司,區塊鏈工程師、金融交易員、金融研究員,40000.0,新北市板橋區中山路一段10號11樓 (距捷運府中站約110公尺),"web3公司項目
• 在活躍的即時交易環境中設計、實作和部署高頻交易演算法
• 透過監控交易系統並分析市場數據、市場微觀結構和交易結果的模式來探索交易想法
• 進行研究和統計分析，以改善和優化不同市場的交易訊號
• 維護和改進現有的模擬和研究流程，以提高準確性並縮短上市時間
• 與其他研究人員和軟體工程師密切合作，推動整個公司的創新
• 策略實施和維護：開發新的交易邏輯以應對特定的交易需求。維護並優化現有的交易策略。為交易團隊的長期發展提供技術支持。

- 熟練使用量化交易相關工具和程式語言，如Python、c++或GO語言其他相關工具。
- 具有良好的數學和統計分析能力，能夠利用數據進行深入分析和建模。
- 熟悉不同的量化交易策略，包括配對交易和趨勢追踪等。
- 出色的風險管理能力，能夠制定有效的風險控制措施。
- 優秀的溝通和團隊合作能力，能夠有效協同工作，分享交易洞察並參與團隊討論。

**本職務需外派加拿大母公司","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",C++、Python、Visual C++、Go,不拘,"1. 對區塊鏈與加密貨幣有興趣、或有其應用開發經驗尤佳
2. 對於交易有經驗尤佳（加密貨幣，期貨、股票）
3. 具備英文讀寫能力尤佳
4. 需輪派至加拿大母公司，每次約一~二個月",https://www.104.com.tw/job/8abjo?jobsource=index_s
供應商品質管理部 資深經理 (外派),音律電子股份有限公司,品管／品保主管,40000.0,新北市三峽區中正路二段218號,"1. 供應商品質管理(評鑑、考核、稽核、輔導)
2. 供應商品質來料品質監控與異常事件處理
3. 供應商持續改善&例行品質會議
4. 推動供應商品質改善活動或改善專案

此為國外派駐工作。","[{'Language': '英文', 'Listen': '精通', 'Speak': '精通', 'Read': '精通', 'Write': '精通'}]",不拘,不拘,"1. 具15年以上製造業品質管理經驗,品質經理（5年以上）+ 供應商品質管理主管（5年以上）+ 工程師（3年以上）。
2. 了解供應鏈管理和供應商品質管理的最佳實踐。
3. 熟悉ISO9001/IATF16949品質管理系統。
4. IATF 16949 5大核心工具及相關品質手法工具應用(QC7大手法,…) 。
5. 具品質改善分析改善、追蹤管理與跨部門溝通能力。
6. 良好的數據分析和問題解決能力，以追蹤品質指標並制定改進計劃。
7. 品質管理相關認證（如6 Sigma、質量工程師、ISO 9001等）將被優先考慮。",https://www.104.com.tw/job/88ewk?jobsource=index_s
【全球智慧製造】後端工程師_新店,GARMIN_台灣國際航電股份有限公司,軟體工程師,40000.0,新北市新店區,"【全球智慧製造】
你知道Garmin的智慧工廠嗎? 你知道火星上出現過Garmin的產品嗎? 你知道飛行員總是配戴Garmin的手錶上天空嗎?

全球智慧製造服務計畫(GSMS)透過AI、機構、電控、資料科學、IoT、大數據等技術，將智慧製造系統，即時控制與調整全球生產系統，且在地化支援亞洲、美洲、歐洲多個國家

如果你想體驗不同的文化，綻放自己的光芒！
現在就投遞履歷，讓我們見識你的獨特潛力！

【工作內容/角色】
•系統架構設計
  -分析系統需求，並偕同軟體工程師產出設計文件
 

•持續優化現有資訊系統
  -開發跨部門之整合服務
  -開發部門共用套件(Kafka, MQTT, Redis, Logger, APM)
 

•研究新技術，並評估導入以改善系統效能 & 架構
  -持續接收技術，評估各種解決方案導入效益與可行性，並POC驗證
  -制定新技術導入計畫，並協助導入
  
【技能需求】
•瞭解C#, ASP.NET Core
•具備持續學習新技術，POC驗證能力
•瞭解分散式系統架構經驗
•良好的溝通能力
•良好的偕同開發能力

【加分條件】
•熟悉Python, WPF
•了解K8s, Grafrana, Prometheus
•瞭解Gitlab CICD Flow
•有使用Kafka, MQTT, Redis, SQL Server, Cassandra, ELK Stack經驗","[{'Language': '英文', 'Listen': '中等', 'Speak': '中等', 'Read': '中等', 'Write': '中等'}]",Python、Angular,不拘,"【加分條件】
•熟悉Python, WPF
•了解K8s, Grafrana, Prometheus
•瞭解Gitlab CICD Flow
•有使用Kafka, MQTT, Redis, SQL Server, Cassandra, ELK Stack經驗
•多益700分",https://www.104.com.tw/job/83r2d?jobsource=index_s
